_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
-30.404001910244354,653,0.0253636990184691,-1.6187514676077055,2.0849026805778914,0.09484722580957476,0.0340199710095799,-2.5671684741973877,2.323667287826538,0.41682678980054627,-1.0881205754366006e-17,-2.442250305765112,3.014563062407602,0.9999949319256534,-0.11361381622066435,-0.36033216732206735,0.00356361083883001,0.00788165335461823,20,-0.054115172,7.3536887,0.012901717,1.5,1.0,0.012144576742098597,-0.4211285261835198,-21.55088885347344
-19.712578522704714,409,-0.022516588169766694,-1.4818040368073422,1.379589219468662,0.08230827844442835,-0.006557832512444382,-2.4033870697021484,2.0228397846221924,0.42666105619214745,-2.605902453887898e-17,-2.8754347528191726,2.4202177156680147,0.9999699871672737,-0.058466374233184126,-0.1473635817053822,-0.006441446383069846,0.0010790515036042663,40,-0.053363092,7.355958,0.012308874,2.25,1.0,0.004146637387785064,-2.8419212391100017,-3.2661372485277314
-24.551012218487813,518,-0.00872469342643593,-1.4102845491094762,1.3244734001609746,0.08184649348672789,0.004788096731440541,-2.0029969215393066,2.1059560775756836,0.43392738924636737,0.0,-3.0876911887529683,2.515943253382049,0.9999728677019252,-0.0837233522655512,-0.25978058580145136,-0.006838398079508018,0.002831324232216388,60,-0.036578845,7.366229,0.012117904,3.375,1.0,0.0028064798954603376,0.03810478383542715,-1.1026402790772276
-17.821466175025865,477,-0.0016177408529027368,-1.3497797239408988,1.1842586397318768,0.07532183007432028,-0.01610039661512017,-2.521862030029297,2.3686931133270264,0.40583093615743293,-3.7240185312374226e-18,-4.029192663016269,2.5329001168716463,0.9999554018366857,-0.06009268039573698,-0.18582436833286406,-0.0007841518325306883,0.0018462767130135779,80,-0.05940989,7.3272624,0.012208472,5.0625,1.0,0.0018714926999112808,0.027239800250362545,-0.17226055967540743
-18.630039649846896,480,-0.006715039121172762,-1.4796600695464728,1.640289370317961,0.07839876816505237,0.006210031983088508,-2.0053892135620117,2.4134764671325684,0.38873495185905377,0.0,-3.132239847272092,2.261979339226566,0.9999540497706055,-0.06520368442441553,-0.17651305536808026,-0.006018091844291233,0.0018798264820842753,100,-0.047163434,7.2798653,0.0077522704,7.59375,1.0,0.001613406616835556,0.14768125978472535,-0.25148881164888226
-19.35106183580395,483,0.007399624434937412,-1.391508208919552,1.4779217225626022,0.07836745883595218,0.01739532932591881,-2.157445192337036,2.4202218055725098,0.4022328100141461,-4.413308917764597e-17,-4.675060319512097,2.389268587122254,0.9999564010805162,-0.06786826116181076,-0.2521527420708838,-0.005509288654943353,0.0021229911498545505,120,-0.035140235,7.2594185,0.0043502646,7.59375,1.0,0.0017338896572747903,0.1854677282610493,-0.2162370860370204
